VUKOVAC,12318
VUKOVIĆ,12258
VUKUŠICA,36215
VUS,16215
ZABELA,12000
ZABLAĆE,15232
ZABLAĆE,32223
ZABOJNICA,34244
ZABRDICA,14201
ZABRDNJI TOCI,31306
ZABRĐE,12300
ZABRĐE,31333
ZABRĐE,36300
ZABRĐE,36312
ZABREGA,12312
ZABREGA,35254
ZABREŽJE,11500
ZABRNJICA,31335
ZAGAJICA,26344
ZAGLAVAK,31253
ZAGORICA,34312
ZAGRADINA,31335
ZAGRAĐE,18408
ZAGRAĐE,19344
ZAGRAĐE,32314
ZAGUŽANE,16221
ZAGUŽANJE,17530
ZAHUMSKO,36315
ZAJAČA,15315
ZAJEČAR,19000
ZAJEČIĆE,36310
ZAKLOPAČA,11306
ZAKLOPAČA,36214
ZAKUTA,36207
ZALOGOVAC,37257
ZALUG,31300
ZALUŽNJE,16000
ZAMČANJE,36341
ZAOSTRO,31335
ZAOVINE,31251
ZAPADNI MOJSTIR,36320
ZAPLANJSKA TOPONICA,18244
ZARBINCE,17529
ZAREVO,36346
ZAROŽJE,31255
ZARUBE,14203
ZASAD,36343
ZASAVICA I,22201
ZASAVICA II,22201
ZASELJE,31213
ZASKOVCI,18355
ZASTUP,31305
ZATONJE,12226
ZAUGLINE,31256
ZAVIDINCE,18215
ZAVINOGRAĐE,31305
ZAVLAKA,15312
ZBOJŠTICA,31311
ZDRAVČIĆI,31210
ZDRAVINJE,18403
ZDRAVINJE,37203
ZEBICA,18440
ZEBICA,37204
ZEBINCE,17510
ZELENIK,12258
ZELETOVO,16205
ZEOKE,11565
ZEOKE,32230
ZIMONIĆ,24420
ZLADOVAC,18406
ZLADOVCE,17525
ZLAKUSA,31205
ZLATA,18407
ZLATANCE,16215
ZLATARE,36300
ZLATARI,37223
ZLATARIĆ,14255
ZLATIBOR,31315
ZLATICA,23255
ZLATIĆEVO,16212
ZLATOKOP,17501
ZLATOVO,35212
ZLI DOL,17540
ZLOĆUDOVO,16000
ZLODOL,31253
ZLOKUĆANE,16254
ZLOKUĆANE,18253
ZLOT,19215
ZMAJEVO,21213
ZMINJAK,15352
ZOBNATICA,24300
ZOLJEVO,16221
ZOROVAC,16205
ZORUNOVAC,19368
ZRENJANIN,23000
ZRENJANIN,23101
ZUBETINAC,19369
ZUBOVAC,37205
ZUCE,11225
ZUKVE,15220
ZVEČKA,11500
ZVEZD,15215
ZVEZDAN,19227
ZVIJEZD,31303
ZVIZDAR,14210
ZVONAČKA BANJA,18333
ZVONCE,18333
ŽABALJ,21230
ŽABAR,15224
ŽABARE,34310
ŽABARE,37233
ŽABARI,12374
ŽABARI,14203
ŽABLJANE,16203
ŽABREN,36312
ŽAGUBICA,12320
ŽALICA,18436
ŽAOČANI,32224
ŽAREVO,37224
ŽARKOVAC,22404
ŽBEVAC,17521
ŽDEGLOVO,16232
ŽDRALJICA,34208
ŽDRELO,12309
ŽEGROVA,18430
ŽELJEVO,18360
ŽELJINE,31207
ŽELJUŠA,18325
ŽERAĐE,36344
ŽERAVINO,17546
ŽIČA,36221
ŽIDILJE,35237
ŽILINCI,37223
ŽILJCI,37220
ŽIRČE,36321
ŽIROVNICA,34229
ŽITIŠTE,23210
ŽITKOVAC,18210
ŽITKOVICA,12223
ŽITNI POTOK,18407
ŽITNIĆE,36312
ŽITORAĐA,18412
ŽITORAĐE,17510
ŽIVICA,12000
ŽIVICA,32232
ŽIVINICE,31333
ŽIVKOVAC,11430
ŽIVKOVCI,14246
ŽIVKOVO,16251
ŽIŽAVICA,16211
ŽLNE,19350
ŽUČ,18438
ŽUČE,36309
ŽUČKOVAC,18234
ŽUJINCE,17523
ŽUKOVAC,19350
ŽUNJE,34240
ŽUNJE,37223
ŽUNJEVIĆE,36306
ŽUPA,36320
